age,,education,education-num,race,capital-gain,capital-loss,hours-per-week,native-country,Income
57,299358, HS-grad,9, White,0,1719,25, United-States, <=50K
20,326624, HS-grad,9, White,0,0,40, United-States, <=50K
56,129836, HS-grad,9, White,0,0,10, United-States, <=50K
24,225515, Bachelors,13, White,0,0,40, United-States, <=50K
60,145664, Some-college,10, White,0,0,48, United-States, <=50K
37,151764, Some-college,10, White,0,0,50, United-States, <=50K
27,183523, Some-college,10, White,0,0,40, United-States, >50K
54,257869, Some-college,10, White,0,0,28, Columbia, <=50K
40,73025, HS-grad,9, Asian-Pac-Islander,0,0,30, China, <=50K
18,165532, 12th,8, White,0,0,15, United-States, <=50K
51,140035, HS-grad,9, White,0,0,40, United-States, >50K
40,325159, Some-college,10, White,0,0,50, United-States, >50K
64,161926, HS-grad,9, White,0,0,8, United-States, <=50K
24,163665, HS-grad,9, White,2174,0,40, United-States, <=50K
33,106938, HS-grad,9, Black,0,0,38, United-States, <=50K
31,97453, HS-grad,9, White,0,0,40, United-States, <=50K
26,242464, HS-grad,9, White,3103,0,40, United-States, >50K
54,155233, Bachelors,13, White,14084,0,40, United-States, >50K
31,248653, 1st-4th,2, White,0,0,37, Mexico, <=50K
39,59313, 12th,8, Black,0,0,45, ?, <=50K
22,141297, Some-college,10, White,0,0,40, United-States, <=50K
31,227325, Some-college,10, White,0,0,40, United-States, <=50K
68,123653, 5th-6th,3, White,0,0,12, Italy, <=50K
59,176317, 10th,6, White,0,0,37, United-States, <=50K
35,77146, HS-grad,9, White,2829,0,45, United-States, <=50K
25,169124, Bachelors,13, White,0,0,40, United-States, <=50K
23,179413, HS-grad,9, White,0,0,40, United-States, <=50K
35,180137, Some-college,10, White,0,0,60, United-States, <=50K
17,179319, 10th,6, White,0,0,30, United-States, <=50K
19,45766, Some-college,10, White,0,0,45, United-States, <=50K
53,152810, Masters,14, White,0,1977,55, United-States, >50K
59,214052, 5th-6th,3, White,0,0,40, United-States, <=50K
37,201141, HS-grad,9, White,0,0,37, United-States, <=50K
74,43599, HS-grad,9, White,0,0,20, United-States, <=50K
28,292536, Some-college,10, White,0,0,50, United-States, <=50K
40,82161, Bachelors,13, White,0,0,40, United-States, <=50K
30,180656, Some-college,10, White,0,0,40, ?, <=50K
20,181370, Some-college,10, Black,0,0,40, United-States, <=50K
80,148623, Prof-school,15, White,0,0,35, United-States, >50K
51,84399, HS-grad,9, Black,0,0,40, United-States, <=50K
17,143331, 10th,6, White,0,0,15, United-States, <=50K
37,48779, Bachelors,13, White,0,0,40, United-States, <=50K
19,175495, HS-grad,9, Black,0,0,24, United-States, <=50K
58,83542, HS-grad,9, White,0,0,40, United-States, <=50K
57,214619, Some-college,10, White,0,0,40, United-States, <=50K
37,160035, Some-college,10, White,0,0,40, United-States, <=50K
23,39603, Some-college,10, Amer-Indian-Eskimo,0,0,40, United-States, <=50K
36,181589, Bachelors,13, White,0,0,32, Columbia, <=50K
33,261511, HS-grad,9, White,0,0,40, United-States, <=50K
30,29522, Some-college,10, White,0,0,40, United-States, <=50K
30,36340, HS-grad,9, White,0,0,24, United-States, <=50K
41,320984, Prof-school,15, White,99999,0,65, United-States, >50K
57,403625, Some-college,10, Asian-Pac-Islander,0,0,60, United-States, >50K
23,122346, HS-grad,9, White,0,0,40, United-States, <=50K
40,105794, Prof-school,15, White,14084,0,50, United-States, >50K
53,152883, HS-grad,9, Black,0,0,40, United-States, <=50K
31,123037, Some-college,10, White,0,0,13, United-States, <=50K
41,339682, 5th-6th,3, White,0,0,40, Mexico, <=50K
36,182074, HS-grad,9, White,0,0,40, United-States, <=50K
30,248588, 12th,8, White,0,0,40, United-States, <=50K
44,187584, HS-grad,9, White,0,0,40, Canada, <=50K
36,46706, HS-grad,9, White,0,0,40, United-States, <=50K
42,190290, Assoc-acdm,12, White,0,0,40, United-States, >50K
48,247294, HS-grad,9, White,0,0,30, Peru, <=50K
22,117779, Bachelors,13, White,0,0,40, United-States, <=50K
38,121602, HS-grad,9, White,0,0,40, United-States, <=50K
31,451744, HS-grad,9, White,0,0,50, United-States, <=50K
32,107793, HS-grad,9, White,2174,0,40, United-States, <=50K
35,339772, HS-grad,9, Black,0,0,40, United-States, <=50K
21,185582, Some-college,10, White,0,0,43, United-States, <=50K
26,260614, HS-grad,9, White,0,0,40, United-States, <=50K
19,53220, HS-grad,9, Black,0,0,40, United-States, <=50K
43,213844, HS-grad,9, Black,0,0,42, United-States, >50K
33,213226, HS-grad,9, White,0,0,60, United-States, <=50K
30,58582, Bachelors,13, White,0,0,10, United-States, <=50K
52,193116, 10th,6, White,0,0,45, United-States, <=50K
38,201410, Bachelors,13, White,0,0,40, United-States, >50K
28,190525, Bachelors,13, White,0,0,46, United-States, >50K
57,138285, Assoc-acdm,12, White,0,0,40, Iran, <=50K
51,111939, Bachelors,13, White,0,0,50, United-States, >50K
50,109277, 9th,5, White,0,0,48, United-States, <=50K
32,331539, Bachelors,13, Asian-Pac-Islander,0,0,50, China, >50K
32,396745, Bachelors,13, White,0,2415,48, United-States, >50K
37,126675, HS-grad,9, White,0,0,40, United-States, <=50K
69,349022, HS-grad,9, White,0,0,33, United-States, <=50K
33,98145, Some-college,10, Amer-Indian-Eskimo,0,0,30, United-States, <=50K
37,234901, Some-college,10, White,0,0,50, Germany, >50K
36,100681, Some-college,10, White,2463,0,40, United-States, <=50K
47,265097, HS-grad,9, White,0,0,45, United-States, >50K
63,237379, 10th,6, White,0,0,40, United-States, <=50K
21,44793, Some-college,10, White,0,0,65, United-States, <=50K
17,270942, HS-grad,9, White,0,0,35, Mexico, <=50K
56,193622, HS-grad,9, White,0,0,40, United-States, <=50K
90,187749, Assoc-acdm,12, Asian-Pac-Islander,0,0,20, Philippines, <=50K
27,160178, Some-college,10, White,0,0,38, United-States, <=50K
38,680390, HS-grad,9, White,0,0,20, United-States, <=50K
33,96245, Assoc-acdm,12, White,0,0,50, United-States, <=50K
26,34803, HS-grad,9, White,0,0,40, United-States, <=50K
20,170091, Some-college,10, White,0,0,35, United-States, <=50K
42,231813, 11th,7, White,0,0,40, United-States, <=50K
55,23789, HS-grad,9, White,0,0,40, United-States, <=50K
32,438711, Some-college,10, Black,0,0,40, United-States, <=50K
66,169804, Bachelors,13, White,20051,0,40, United-States, >50K
66,376506, Doctorate,16, White,3273,0,40, United-States, <=50K
49,28791, Some-college,10, White,0,0,40, United-States, <=50K
34,162814, HS-grad,9, Black,0,0,45, United-States, <=50K
38,58108, Bachelors,13, White,0,0,50, United-States, >50K
40,102226, HS-grad,9, White,0,0,40, United-States, <=50K
22,209131, Assoc-acdm,12, White,0,0,20, United-States, <=50K
46,157117, HS-grad,9, White,0,0,40, United-States, <=50K
29,172865, HS-grad,9, White,0,0,50, United-States, <=50K
19,29798, 12th,8, Amer-Indian-Eskimo,0,0,20, United-States, <=50K
71,229424, HS-grad,9, White,0,0,40, United-States, <=50K
37,80680, Bachelors,13, White,1151,0,35, United-States, <=50K
52,238959, Masters,14, White,0,0,32, United-States, >50K
27,189462, Masters,14, White,0,0,46, United-States, <=50K
52,139347, HS-grad,9, White,0,0,40, United-States, <=50K
31,188108, HS-grad,9, White,4101,0,40, United-States, <=50K
37,111128, Some-college,10, White,0,0,50, United-States, >50K
28,81540, HS-grad,9, White,0,0,40, United-States, <=50K
25,257562, 7th-8th,4, White,0,0,40, Mexico, <=50K
31,59496, Some-college,10, White,0,0,50, United-States, <=50K
29,29974, HS-grad,9, White,0,0,40, United-States, <=50K
45,102597, HS-grad,9, White,0,0,35, United-States, <=50K
69,41419, 7th-8th,4, White,0,0,20, United-States, <=50K
50,118565, 11th,7, Black,0,0,40, United-States, <=50K
54,312897, Doctorate,16, White,0,0,46, England, >50K
17,166290, 9th,5, White,0,0,20, United-States, <=50K
34,160261, HS-grad,9, Asian-Pac-Islander,14084,0,35, China, >50K
32,116834, HS-grad,9, White,0,0,5, ?, <=50K
23,203076, Some-college,10, White,0,0,40, United-States, <=50K
66,201197, Bachelors,13, White,0,0,45, United-States, >50K
61,273803, HS-grad,9, White,0,0,40, United-States, <=50K
55,156797, Some-college,10, White,0,0,40, United-States, <=50K
24,283896, HS-grad,9, White,0,0,40, United-States, <=50K
30,149368, HS-grad,9, White,1151,0,30, United-States, <=50K
49,156926, Assoc-voc,11, White,0,0,45, United-States, >50K
21,163911, Some-college,10, White,0,0,3, United-States, <=50K
56,165881, HS-grad,9, White,0,0,50, United-States, >50K
25,86872, HS-grad,9, White,0,0,40, United-States, <=50K
49,167523, Bachelors,13, White,0,0,40, United-States, <=50K
58,154950, Bachelors,13, White,0,0,40, United-States, >50K
40,171231, Bachelors,13, White,0,0,40, Puerto-Rico, <=50K
62,244933, Masters,14, White,0,0,45, United-States, <=50K
54,256908, Bachelors,13, White,0,0,25, United-States, >50K
34,33442, Assoc-voc,11, White,0,0,40, United-States, <=50K
18,126142, 10th,6, White,0,0,30, United-States, <=50K
28,268222, 11th,7, Black,0,0,40, United-States, <=50K
32,167106, HS-grad,9, Asian-Pac-Islander,0,0,40, Hong, <=50K
22,50065, Bachelors,13, White,0,0,35, United-States, <=50K
34,252529, Bachelors,13, White,0,0,48, United-States, <=50K
53,199665, Bachelors,13, White,0,0,30, United-States, >50K
47,343579, HS-grad,9, White,0,0,40, Mexico, <=50K
19,190817, Some-college,10, White,0,0,40, United-States, <=50K
41,151089, Some-college,10, White,0,2415,55, United-States, >50K
46,186820, Some-college,10, White,5013,0,40, United-States, <=50K
56,210731, 7th-8th,4, White,0,0,20, Mexico, <=50K
42,123816, HS-grad,9, Black,0,0,40, United-States, <=50K
25,77071, Bachelors,13, White,0,2339,35, United-States, <=50K
42,115085, HS-grad,9, White,0,0,50, United-States, <=50K
43,170525, Bachelors,13, White,14344,0,40, United-States, >50K
17,209949, 11th,7, White,0,1602,12, United-States, <=50K
57,34297, 7th-8th,4, White,0,0,40, United-States, >50K
40,180985, Masters,14, White,0,0,50, United-States, >50K
62,33365, HS-grad,9, White,0,0,40, Canada, <=50K
20,197752, Some-college,10, White,0,0,16, United-States, <=50K
47,180551, Some-college,10, White,0,0,50, United-States, <=50K
40,77975, Some-college,10, White,0,0,40, United-States, <=50K
44,159297, HS-grad,9, Asian-Pac-Islander,0,0,40, ?, >50K
48,94342, Bachelors,13, White,0,0,55, United-States, <=50K
39,34180, Assoc-voc,11, White,0,0,60, United-States, >50K
46,367251, Some-college,10, Black,0,0,40, United-States, >50K
72,172407, Prof-school,15, White,99999,0,50, United-States, >50K
53,303462, HS-grad,9, White,0,0,30, United-States, <=50K
47,220269, Some-college,10, White,0,0,40, United-States, >50K
40,45093, HS-grad,9, White,0,0,45, Canada, <=50K
34,101709, HS-grad,9, Asian-Pac-Islander,0,0,40, United-States, <=50K
41,219591, HS-grad,9, White,0,0,40, United-States, <=50K
41,76625, HS-grad,9, White,0,0,40, United-States, <=50K
20,342599, Some-college,10, White,0,0,35, United-States, <=50K
42,125846, 1st-4th,2, White,0,0,60, ?, <=50K
54,238257, Bachelors,13, White,0,0,50, United-States, <=50K
39,206253, Bachelors,13, White,0,0,40, United-States, <=50K
37,172571, HS-grad,9, White,0,0,40, United-States, <=50K
59,95165, Doctorate,16, White,0,0,40, United-States, <=50K
69,141181, 5th-6th,3, White,1797,0,40, United-States, <=50K
24,267843, Bachelors,13, Black,0,0,35, United-States, <=50K
36,181382, Assoc-voc,11, White,3103,0,40, United-States, >50K
21,207782, Some-college,10, White,0,0,30, United-States, <=50K
68,103161, HS-grad,9, White,0,0,32, United-States, <=50K
20,132320, Some-college,10, White,0,0,40, United-States, <=50K
26,201138, Assoc-voc,11, White,0,0,35, United-States, <=50K
48,239058, 12th,8, White,0,0,50, United-States, <=50K
39,239755, Prof-school,15, White,0,1902,50, United-States, >50K
21,176262, Assoc-acdm,12, White,0,0,18, United-States, <=50K
22,264738, HS-grad,9, White,0,0,42, Germany, <=50K
34,182218, Assoc-voc,11, White,0,0,40, United-States, <=50K
33,318982, Some-college,10, White,0,0,45, United-States, >50K
46,216666, 9th,5, White,0,0,40, Guatemala, <=50K
47,274200, 11th,7, White,7298,0,40, United-States, >50K
65,150095, Bachelors,13, White,0,0,40, United-States, >50K
23,192978, HS-grad,9, White,0,0,40, United-States, <=50K
28,68021, Some-college,10, White,0,0,30, United-States, <=50K
34,28568, HS-grad,9, White,0,0,60, United-States, >50K
20,115057, Some-college,10, White,0,0,40, United-States, <=50K
28,139568, 11th,7, White,0,0,40, United-States, <=50K
52,138497, Bachelors,13, White,0,0,60, United-States, <=50K
40,182460, Masters,14, Asian-Pac-Islander,0,0,38, China, >50K
22,253310, Bachelors,13, White,0,0,7, United-States, <=50K
29,130856, HS-grad,9, White,0,0,45, United-States, <=50K
31,389765, 7th-8th,4, White,0,0,60, United-States, <=50K
42,52781, Masters,14, White,0,1902,40, United-States, >50K
38,146178, HS-grad,9, Black,0,0,40, United-States, <=50K
22,231053, 11th,7, White,0,0,70, United-States, >50K
21,145964, Some-college,10, White,0,0,40, United-States, <=50K
43,483450, 9th,5, White,0,0,40, Mexico, <=50K
43,198316, Bachelors,13, White,0,0,50, United-States, >50K
33,160614, Some-college,10, White,0,0,50, United-States, <=50K
17,325171, 10th,6, Black,0,0,35, United-States, <=50K
54,172898, Prof-school,15, White,5178,0,50, United-States, >50K
45,186473, HS-grad,9, White,0,0,40, United-States, <=50K
55,286967, 10th,6, White,0,0,45, United-States, <=50K
51,111939, HS-grad,9, White,0,0,35, United-States, >50K
65,325089, 10th,6, White,0,0,40, United-States, <=50K
21,143582, Bachelors,13, Asian-Pac-Islander,0,0,45, United-States, <=50K
40,308027, HS-grad,9, Black,0,0,40, United-States, <=50K
58,105060, Some-college,10, Black,0,0,37, United-States, <=50K
53,39643, HS-grad,9, White,0,0,58, United-States, <=50K
39,186191, Masters,14, White,0,1848,50, United-States, >50K
56,267763, HS-grad,9, White,0,0,40, United-States, <=50K
37,124293, Some-college,10, White,0,0,50, United-States, <=50K
44,36271, Bachelors,13, White,0,0,40, United-States, <=50K
49,143459, 9th,5, White,0,0,38, United-States, <=50K
36,186376, Some-college,10, Asian-Pac-Islander,0,0,50, United-States, >50K
59,52822, Bachelors,13, White,0,0,60, United-States, <=50K
33,104509, HS-grad,9, White,0,0,40, United-States, <=50K
36,184456, Prof-school,15, White,27828,0,50, United-States, >50K
26,192302, Some-college,10, White,0,0,25, United-States, <=50K
22,156822, 10th,6, White,0,1762,25, United-States, <=50K
25,214413, Masters,14, White,0,0,40, United-States, <=50K
28,108574, Some-college,10, White,0,0,15, United-States, <=50K
41,223934, Assoc-acdm,12, White,0,0,38, United-States, <=50K
45,200559, Assoc-voc,11, White,0,0,70, United-States, <=50K
43,137722, HS-grad,9, White,0,0,40, United-States, <=50K
30,261677, 9th,5, Black,0,0,40, United-States, <=50K
33,136331, HS-grad,9, White,0,0,50, United-States, <=50K
34,329993, Some-college,10, White,0,0,40, United-States, <=50K
21,91819, Assoc-voc,11, White,0,0,30, United-States, <=50K
31,201122, Bachelors,13, White,0,1902,45, United-States, >50K
48,315423, 5th-6th,3, White,0,0,40, United-States, <=50K
22,103277, Some-college,10, White,0,0,20, United-States, <=50K
47,236805, Some-college,10, White,0,0,60, United-States, <=50K
27,74883, Bachelors,13, Asian-Pac-Islander,0,0,40, Philippines, <=50K
18,115443, 11th,7, White,0,0,25, United-States, <=50K
43,150528, Masters,14, White,0,0,40, United-States, >50K
36,43701, Some-college,10, White,0,0,20, United-States, <=50K
37,419053, HS-grad,9, White,0,0,40, United-States, <=50K
24,183594, Assoc-voc,11, White,0,0,20, United-States, <=50K
24,390348, HS-grad,9, White,0,0,40, United-States, <=50K
38,36989, Bachelors,13, White,3908,0,70, United-States, <=50K
48,247895, Bachelors,13, Black,0,0,40, United-States, >50K
75,191446, 1st-4th,2, Black,0,0,16, United-States, <=50K
43,33521, Bachelors,13, White,0,0,70, United-States, >50K
64,46087, Bachelors,13, White,0,0,50, United-States, <=50K
67,129188, Doctorate,16, White,20051,0,5, United-States, >50K
36,356824, HS-grad,9, White,0,0,40, United-States, <=50K
53,158746, Some-college,10, White,0,0,40, United-States, <=50K
22,153323, Some-college,10, Black,0,0,20, United-States, <=50K
73,130391, HS-grad,9, White,0,0,36, United-States, <=50K
46,173613, HS-grad,9, White,0,0,40, United-States, <=50K
45,362883, HS-grad,9, White,5013,0,40, United-States, <=50K
43,182757, HS-grad,9, White,0,0,40, United-States, >50K
20,50397, HS-grad,9, Black,0,0,20, United-States, <=50K
43,101709, Some-college,10, Asian-Pac-Islander,0,0,40, United-States, <=50K
21,202570, 12th,8, Black,0,0,48, ?, <=50K
40,145649, HS-grad,9, Black,0,0,25, United-States, <=50K
36,136343, Bachelors,13, White,0,0,40, United-States, >50K
64,142166, Bachelors,13, White,0,0,45, United-States, <=50K
19,242001, Some-college,10, White,0,0,40, United-States, <=50K
46,127089, Some-college,10, White,5178,0,38, United-States, >50K
46,124071, Masters,14, White,0,0,65, United-States, >50K
41,190368, Bachelors,13, White,0,0,70, United-States, <=50K
29,19793, Some-college,10, White,0,0,8, United-States, <=50K
28,67661, Some-college,10, White,0,0,40, United-States, <=50K
23,62278, Some-college,10, White,0,0,45, United-States, <=50K
30,295010, Bachelors,13, White,0,0,60, United-States, >50K
44,203897, Bachelors,13, White,0,0,40, Cuba, <=50K
27,265314, HS-grad,9, White,0,0,45, United-States, >50K
25,159603, HS-grad,9, White,0,0,34, United-States, <=50K
29,134331, 10th,6, White,0,0,40, United-States, <=50K
54,123011, HS-grad,9, White,0,0,40, Poland, >50K
27,274964, Bachelors,13, White,0,0,65, United-States, <=50K
34,66309, HS-grad,9, White,0,0,35, United-States, <=50K
38,73471, Some-college,10, White,0,0,50, United-States, <=50K
